platform,id,text,screen_name,name,is_verified,account_type,date,retweets,favorites,replies,quotes,views,url,sentiment,emotion,valence,framing
youtube,,Aiman tlng orang yg suka motong argumen  narasumber di tertibkan biar diskusi atau debat jadi fair bukan malah jadi kayak orng ribut,@alealeraungcell4023,@alealeraungcell4023,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Feri Amsari. Ak suka gaya bahasamu (Anda netral),@MedanJohor-x5u,@MedanJohor-x5u,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,pro_pandji,tidak_terdeteksi,neutral,
youtube,,"Lah emang yang rajin solat pasti baik? KAN ENGGAK, KOCAK",@ruslanram264,@ruslanram264,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,ejekan_ironi,negative,
youtube,,Pejabat di bayar utk membuat solusi yg baik buat rakyat kok minta sama komika lucu bahlul TERMUL BOTOL,@pricitysampurno7222,@pricitysampurno7222,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,penghinaan,negative,
youtube,,Ngapain sh itu di undang firdaus emnk ngaruh yah,@TediTedi-lt7jx,@TediTedi-lt7jx,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Jangan kan mens rea acara apapun klo orang cari nya kesalahan nya ya pasti ada aja salah nya, tapi klo orang yang berakal sehat yang nonton buat hiburan ya pasti terhibur. Ngakak gue bawa agama pakai peci ngomong teriak² suaranya percis banget kaya yang jualan obat jaman dulu di pinggir jalan pake pocong"" an 😂😂",@RajekAsri,@RajekAsri,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,ejekan_ironi,negative,
youtube,,"Jangan kan mens rea acara apapun klo orang cari nya kesalahan nya ya pasti ada aja salah nya, tapi klo orang yang berakal sehat yang nonton buat hiburan ya pasti terhibur. Ngakak gue bawa agama pakai peci ngomong teriak² suaranya percis banget kaya yang jualan obat jaman dulu di pinggir jalan pake pocong"" an 😂😂",@RajekAsri,@RajekAsri,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,ejekan_ironi,negative,
youtube,,Lo yg munafik baju kuning,@eliswidi1886,@eliswidi1886,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,kemarahan,negative,
youtube,,mantab kali kalo liat cara bicara bang ferry,@komar-f8m,@komar-f8m,,publik,2 months ago,,,0,,1,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Liat RAKYAT BERSUARA INI. semakin jelas ! Mana yang berisi, dan mana yang tidak . Wkwk",@dedisubakti1534,@dedisubakti1534,,publik,2 months ago,,,0,,5,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,ejekan_ironi,negative,
youtube,,"Yang menganggap Panji menghina agama dalam Mens Rea itu gagal paham, setuju sm penjelasan Pak Fery amsari bahwa maksud Panji itu jgn milih seorang pemimpin hanya karena agamanya, tapi lebih penting lihat kapabilitas dia sbg pemimpin, amanah atau tidak, visioner atau tidak, bisa memberikan solusi atau tdk dgn segala permasalahan yg ada, jadi bukan mau menghina solatnya boss,,capeee deee kagak nyampe otaknya termul,",@sitihasanatulabror2637,@sitihasanatulabror2637,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,anti_pandji,penghinaan,negative,
youtube,,"Seolah2 nongol seperti PEMBELA agama padahal ADAB Dan etikanya jeblok, maaf mirip gug gug menggonggong terus... motong2 terus saat orang NGOMONG...",@muhzaiman2389,@muhzaiman2389,,publik,2 months ago (edited),,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"3 hal yg tidak bisa dan tidak boleh dibuat bercandaan : 1. Makan,,,, 2. Tidur,,, 3. Ibadah,,,, nah 3 hal tsb jgn pernah  sekali kali utk main main dan bercandaan,,,,bisa berujung berbahaya.
Dan dalam hidup itu cuma ada 2 masalah,,,, 1.masalah yg bisa diselesaikan,,,jadi GK perlu terlalu dipikirkan nemen"" toh msh bisa diselesaikan tho.
2. Masalah yg tidak bisa diselesaikan,,,,naah ini juga sama GK perlu diambil pusing memikirkan nya,,toh ujung"" nya tetap GK bisa diselesaikan thoo,,,iya tho ,,,iya thoo,,,,,???
🤣🤣🤣🤣🤣 Jadi hidup itu slow dibawa santai aja,,,,GK usah neko neko🤣🤣🤣🤣salam pura pura waras🤭🙏🙏",@asmoro_11.6,@asmoro_11.6,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,dukungan,positive,
youtube,,Hanya 2 orang yang Waras,@wimrann-b8q,@wimrann-b8q,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,dukungan,positive,
youtube,,"mau membela islam tapi malah malu - maluin orang islam, diskusi tidak beradab",@povifransiska1047,@povifransiska1047,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,1:25:46 (saya GK biasa niru2 org karena saya dah pintar )😂😂😂😂😂😂😂😂😂😂😂😂,@FaizDzaki-i9u,@FaizDzaki-i9u,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,ejekan_ironi,negative,
youtube,,"netizen Indonesia lebih tau mana yang cerdas dan mana yang tong kosong,, tp heran ko aiman selalu mengundang yang ga berbobot",@VIDEOKOMEDAK,@VIDEOKOMEDAK,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,penghinaan,negative,
youtube,,"1:24:51 odgj firdaus yapping, ditanya sumbernya darimana malah jawab dari dirinya sendiri, ini sama aja, lu bikin skripsi tapi referensi lu/ daftar pustaka lu, kosong, alias omong kosong 😂😂😂",@Kingsdil,@Kingsdil,,publik,2 months ago (edited),,,0,,1,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,ejekan_ironi,negative,
youtube,,nonton lagi,@girangharefaharefa5479,@girangharefaharefa5479,,publik,2 months ago,,,0,,1,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Golongan termul,dulu musuhan.skrang kompak jadi termul",@JaenalarifArif,@JaenalarifArif,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,penghinaan,negative,
youtube,,Secara tidak langsung mereka mempermalukan diri mereka sendiri,@realnazo617,@realnazo617,,publik,3 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Yang sensiif itu iya yang suka menista agama lain ttp giliran agamnya disinggung lsg marah2😂,@Open-wl1ip,@Open-wl1ip,,publik,3 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,anti_pandji,tidak_terdeteksi,neutral,
youtube,,"Harusnya memang terbuka terima kritik. Bukan lgsg dikit2 lapor polisi. 
Coba duduk bareng, selesaiin tnp bawa2 polisi
Kalo memang yg panji katakan gak bener, coba luruskan pandangan2 panji tsb. Bukan dikit2 bawa polisi lgsg mau penjarain org
Memang benar, kalo label agama urusin agama sndr aja koq malah tambang?
Jangan jadi politik disatuin sama agama, udah gak bener kalo gt",@brondongmanis8,@brondongmanis8,,publik,3 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,maksudnya apa dah kritik harus sepaket ma solusi,@constantienwiranto,@constantienwiranto,,publik,3 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Statement cerdas dgn analisa cerdas seorang Feri Amsari...,@aqueenedienar139,@aqueenedienar139,,publik,3 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,pro_pandji,dukungan,positive,
youtube,,"Diksi dr panji jelas di depan kalimat ada kata ""GUA"" jd itu bicara tentang hak pilihan dr personal panji... Jgn memanfaatkan agama utk menyerang org tanpa paham konteks secara menyeluruh...",@aqueenedienar139,@aqueenedienar139,,publik,3 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Tergantung persepsi anda bung,,, 😅",@aqueenedienar139,@aqueenedienar139,,publik,3 months ago,,,0,,1,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Malahh ceramah 😅,@RafliDao,@RafliDao,,publik,3 months ago,,,0,,1,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Hallo saya mau nanya selama ini kalian debat soal panji. Polisi yg bunuh anak smp kemarin itu cmana ceritanya.,@KODIR-o5p,@KODIR-o5p,,publik,3 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Lucu banget seorang ulama kok jadi penjilat joko wi ya dpt bonus brapa orng ini,@RedmiNote9-f5n,@RedmiNote9-f5n,,publik,3 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,kemarahan,negative,
youtube,,"Kacau ini remah""....
Rame tapi ga ada isi
Kasian feri",@nicenews9193,@nicenews9193,,publik,3 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,kekhawatiran,negative,
